Review Text,Rating,Sentiment
"Sobrang ayos, solid!",5,POSITIVE
Average quality.,3,NEUTRAL
Normal quality.,3,NEUTRAL
sulit ang buy1 take1 pa . thankyou seller sa simpleng pagpack at ky dilivery rider na nagiging suki na din ako haha sa maingat na pagdadala ng mga items thankyou ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã¢â‚¬Â¹Ãƒâ€¦Ã¢â‚¬Å“ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Âº,4,POSITIVE
"Super dismaya ako sa item, ginamit ko agad itong powerbank nasa 75% pa pero hindi man lang na full charge ang cell ko at 35% lang. Akala ko ba kahit 2 cell kaya nitong ma full. ",1,NEGATIVE
Bad purchase! Sayang!,1,NEGATIVE
Normal quality.,3,NEUTRAL
"Sakto lang, decent quality.",3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
"Stellar performance, no complaints",5,POSITIVE
"Hindi maganda, disappointing.",2,NEGATIVE
Pwede na rin.,3,NEUTRAL
di po sya gumagana. sayang lang pera ,1,NEGATIVE
"Poor, very disappointing.",1,NEGATIVE
"Magaling, walang problema.",4,POSITIVE
"Impressive, 5 stars!",5,POSITIVE
"Horrible, very unsatisfied.",1,NEGATIVE
"Okay lang, walang problema.",3,NEUTRAL
"Pwede na, average lang.",3,NEUTRAL
"Pangit ang quality, bad purchase.",1,NEGATIVE
"Outstanding, will order again!",5,POSITIVE
Moderate quality.,3,NEUTRAL
Average quality.,3,NEUTRAL
"Acceptable, no complaints.",3,NEUTRAL
"Pangit ang quality, bad purchase.",2,NEGATIVE
"Ang galing, super worth it!",5,POSITIVE
Ang ganda! Exceeded expectations!,5,POSITIVE
"Fair, worth the price.",3,NEUTRAL
"Ang galing, super worth it!",5,POSITIVE
"Unsatisfied, bad purchase.",1,NEGATIVE
"Sakto lang, not bad naman.",3,NEUTRAL
ok naman s'ya.,3,NEUTRAL
"Sakto lang, not bad naman.",3,NEUTRAL
"Poor quality, disappointed.",1,NEGATIVE
Ang ganda ng product! Sobrang sulit.,4,POSITIVE
Hindi worth it.,2,NEGATIVE
"Poor quality, disappointed.",2,NEGATIVE
Walang kwenta! Scam product talaga ito,1,NEGATIVE
Amazing! Will order again!,4,POSITIVE
Good quality but several defective features,1,NEGATIVE
"Impressive, 5 stars!",5,POSITIVE
"Disappointing, not worth it.",2,NEGATIVE
basag po yung blush,4,POSITIVE
Normal quality.,3,NEUTRAL
Maganda concept kaso poor execution talaga,2,NEGATIVE
Moderate quality.,3,NEUTRAL
Sulit na sulit! Great quality!,5,POSITIVE
Disappointing! Hindi recommended!,2,NEGATIVE
"Average, as expected.",3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
"Unsatisfied, bad purchase.",1,NEGATIVE
"Terrible, waste of money.",1,NEGATIVE
"Fair, worth the price.",3,NEUTRAL
"Okay naman, pwede na.",3,NEUTRAL
Okay lang naman.,3,NEUTRAL
"Decent enough, no complaints really",3,NEUTRAL
"Okay naman, walang problema.",3,NEUTRAL
"Poor, very disappointing.",2,NEGATIVE
"Perfect, no issues at all.",4,POSITIVE
Ganda ng quality! Excellent!,4,POSITIVE
"Okay lang, standard quality.",3,NEUTRAL
"Unsatisfied, bad purchase.",2,NEGATIVE
Pangit! Hindi recommended.,2,NEGATIVE
Ang ayos! Very happy!,5,POSITIVE
"Pangit ang quality, bad purchase.",2,NEGATIVE
"Okay lang naman, nothing special.",3,NEUTRAL
"Okay, normal quality.",3,NEUTRAL
"Pwede na rin, fair enough.",3,NEUTRAL
"Poor, many defects.",1,NEGATIVE
NAGUSTUHAN NAMN NI ATE MAGANDA SYA PERO MALI UNG DUMATING ,1,NEGATIVE
"Maganda ang kalidad, highly recommended!",5,POSITIVE
"Terrible, waste of money.",2,NEGATIVE
"Ayos lang, average naman.",3,NEUTRAL
Pangit ng quality! Waste of money!,1,NEGATIVE
"Fantastic, very happy with it!",5,POSITIVE
"Acceptable, no complaints.",3,NEUTRAL
Hindi worth it.,1,NEGATIVE
"Maganda, very satisfied ako!",4,POSITIVE
"Napakahusay, salamat seller!",5,POSITIVE
"Okay, normal quality.",3,NEUTRAL
"Hindi pangit, hindi rin maganda.",3,NEUTRAL
Amazing! Will order again!,4,POSITIVE
Not satisfied with quality,2,NEGATIVE
"Pangit tingnan, cheap looking and feeling really",2,NEGATIVE
"Pwede na, average lang.",3,NEUTRAL
"Average lang, but okay na rin.",3,NEUTRAL
Ayos lang.,3,NEUTRAL
"Acceptable, no complaints.",3,NEUTRAL
"Pretty nice, minor manufacturing flaw noticed only",4,POSITIVE
It's alright.,3,NEUTRAL
"Disappointing, not worth it.",1,NEGATIVE
"Sobrang pangit, sayang pera.",2,NEGATIVE
"Fair, worth the price.",3,NEUTRAL
Amazing! Will order again!,5,POSITIVE
Sobrang bad! Not satisfied!,2,NEGATIVE
"Perfect, fast delivery too!",4,POSITIVE
"Awful, poor quality.",2,NEGATIVE
Terrible! Pangit talaga!,2,NEGATIVE
"Average, acceptable naman.",3,NEUTRAL
Hindi okay! Very bad!,1,NEGATIVE
Hindi worth it.,1,NEGATIVE
"Maganda, very satisfied ako!",4,POSITIVE
Sensya na late nakapag review Maayos naman at okay ang tela Dapat pala XXXL pero goods nadin thankyou,4,POSITIVE
"Basura, waste of money.",2,NEGATIVE
"Poor, many defects.",2,NEGATIVE
Ang galing! Best purchase ever!,5,POSITIVE
May discoloration yung side mabilis naman yung shipping but nakaka dismaya lang kase uellowish yung end part. ,3,NEUTRAL
"Sufficient for needs, not amazing though",3,NEUTRAL
maganda maganda maganda maganda maganda maganda maganda maganda maganda maganda maganda maganda maganda maganda maganda maganda,5,POSITIVE
"Pangit talaga, kulang sa quality.",2,NEGATIVE
"Outstanding, will order again!",5,POSITIVE
Hindi worth it! Very bad!,2,NEGATIVE
"Sakto lang, decent quality.",3,NEUTRAL
"Okay naman, pwede na for the price.",3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
"Sobrang pangit, sayang pera.",2,NEGATIVE
"Average, not impressed",3,NEUTRAL
"Sakto lang, decent quality.",3,NEUTRAL
Moderate quality.,3,NEUTRAL
"Okay lang naman, hindi ko inexpect na sobrang ganda",3,NEUTRAL
"For some reasons, both vga cables are not connecting properly to a TV unlike other trusted brands.. the output is too blurry. ",1,NEGATIVE
"Okay naman, pwede na for the price.",3,NEUTRAL
"Standard, meets expectations.",3,NEUTRAL
It's alright.,3,NEUTRAL
"It's okay, works fine.",3,NEUTRAL
"Hindi pangit, hindi rin maganda.",3,NEUTRAL
initial review: diko pa nabubuksan at bz pa. update: bakit nailaw padin kahit naka shutdown?,4,POSITIVE
"Ang galing, super worth it!",5,POSITIVE
It's alright.,3,NEUTRAL
"Pangit talaga, kulang sa quality.",2,NEGATIVE
"Passable quality, okay for the price",3,NEUTRAL
"Hindi okay, maraming problema.",1,NEGATIVE
"Standard grade, nothing impressive",3,NEUTRAL
Ang ganda ng product! Sobrang sulit.,5,POSITIVE
dalawang item inorder ko. isang kulay brown and grey. brown lang yung tamang kulay tapos hindi grey yung isa kulay mint green kaya 2 star lang hays sa susunod paki check muna ng maayos hays,2,NEGATIVE
Average lang.,3,NEUTRAL
"Okay lang naman, nothing special.",3,NEUTRAL
"Perfect, fast delivery too!",5,POSITIVE
"Ang ganda, best purchase!",4,POSITIVE
Sobrang sulit! Highly recommended!,4,POSITIVE
"Sakto lang, not bad naman.",3,NEUTRAL
"Sobrang pangit, sayang pera.",1,NEGATIVE
"Nakakapangit, sayang.",2,NEGATIVE
"Sobrang sulit, 5 stars!",5,POSITIVE
"Hindi maganda, very disappointed!",1,NEGATIVE
Not excellent but acceptable,3,NEUTRAL
Poor quality! Pangit!,1,NEGATIVE
Hindi maganda pakikitungu nung delivery at maling kulay ang pinadala. Black yung order ko pero dumating white. Seller pakiayos naman. Mas okay na yung delay yung order kaysa naman mali yung color na binigay ninyo. Dalawa pa naman inorder ko. Kabadtrip. Napakapangit mong kabonding. ,1,NEGATIVE
"Excellent quality, thank you!",4,POSITIVE
"Average lang, but okay na rin.",3,NEUTRAL
"Basura, waste of money.",2,NEGATIVE
"Disappointing, low quality.",1,NEGATIVE
Bad purchase! Sayang!,1,NEGATIVE
"Okay naman, walang problema.",3,NEUTRAL
It's alright.,3,NEUTRAL
Average lang.,3,NEUTRAL
Ang ganda! Exceeded expectations!,4,POSITIVE
"Decent, not bad.",3,NEUTRAL
ujmik,3,NEUTRAL
"Sobrang sulit, 5 stars!",4,POSITIVE
"Outstanding, best seller!",4,POSITIVE
Outstanding! Very happy with this,5,POSITIVE
"Inferior build, disappointing purchase",2,NEGATIVE
"Gumagana sya and fast charging din, hopefully pang matagalan",5,POSITIVE
"Maganda talaga, perfect!",4,POSITIVE
Ang ganda! Exceeded expectations!,5,POSITIVE
Pangit! Hindi recommended.,2,NEGATIVE
Ayos lang.,3,NEUTRAL
"Sobrang ayos, solid!",5,POSITIVE
Seller gave me a wrong color. There was an apology note but have to return it because i don t like it. I m okay with replacement but the seller could have just contacted me prior and asked what color of the replacement I like instead ,2,NEGATIVE
Excellent! Very satisfied.,5,POSITIVE
Ang ganda! Exceeded expectations!,5,POSITIVE
Average quality.,3,NEUTRAL
Amazing! Will order again!,4,POSITIVE
"Average, acceptable naman.",3,NEUTRAL
"Sobrang ganda, uulitin ko pa.",5,POSITIVE
Hindi masyadong special pero pwede na,3,NEUTRAL
"It's okay, works fine.",3,NEUTRAL
"Perfect, fast delivery too!",4,POSITIVE
"Excellent quality, thank you!",4,POSITIVE
Nice pero kulang yung accessories,4,POSITIVE
"It serves its purpose, nothing fancy",3,NEUTRAL
"Awful, poor quality.",1,NEGATIVE
nice!will surely buy again,5,POSITIVE
Moderate quality.,3,NEUTRAL
Excellent! Sulit na sulit!,4,POSITIVE
Hindi masama.,3,NEUTRAL
"Decent, not bad.",3,NEUTRAL
"Ang galing, super worth it!",4,POSITIVE
"Fair enough, sakto lang.",3,NEUTRAL
Perfect! Thank you seller!,5,POSITIVE
"Outstanding, will order again!",4,POSITIVE
ok na rin ,3,NEUTRAL
"Maganda, very satisfied ako!",5,POSITIVE
"Standard quality lang, typical",3,NEUTRAL
"Pangit ang quality, bad purchase.",2,NEGATIVE
Pangit ng kalidad.,2,NEGATIVE
"Maganda ang kalidad, highly recommended!",4,POSITIVE
"Poor, many defects.",1,NEGATIVE
Poor quality! Pangit!,1,NEGATIVE
"Okay lang, walang problema.",3,NEUTRAL
"Terrible, waste of money.",1,NEGATIVE
"Average, nothing special.",3,NEUTRAL
Hindi worth it! Very bad!,1,NEGATIVE
"Perfect, fast delivery too!",5,POSITIVE
"Normal, no issues.",3,NEUTRAL
"Hindi sulit, not worth it",2,NEGATIVE
"Outstanding, best seller!",5,POSITIVE
Ang ganda ng product! Sobrang sulit.,4,POSITIVE
"Decent, not bad.",3,NEUTRAL
"Maganda talaga, 5 stars!",4,POSITIVE
Sobrang bad! Not satisfied!,1,NEGATIVE
"Hindi maganda, very disappointed!",2,NEGATIVE
"Normal, no issues.",3,NEUTRAL
"Terrible quality, not good.",2,NEGATIVE
ayos lang. medyo straight cut sya at hindi skinny. sakto lang sa price,3,NEUTRAL
Normal quality.,3,NEUTRAL
Misleading,3,NEUTRAL
"Hindi maganda, very disappointed!",1,NEGATIVE
Napakaganda ng quality.,4,POSITIVE
Terrible quality! Pangit!,1,NEGATIVE
so many defective poor quality,1,NEGATIVE
"It is not impressive, just regular",3,NEUTRAL
"Hindi maganda, disappointing.",2,NEGATIVE
Moderate quality.,3,NEUTRAL
"Great, highly recommend this!",4,POSITIVE
"Decent, not bad.",3,NEUTRAL
"Okay, nothing extraordinary.",3,NEUTRAL
Pwede na.,3,NEUTRAL
"Maganda, walang reklamo.",5,POSITIVE
Sobrang pangit! Not worth it!,1,NEGATIVE
Basura! Cheap imitation product only received,1,NEGATIVE
Bad quality! Sayang pera!,1,NEGATIVE
Okay lang naman.,3,NEUTRAL
Ang galing! Best purchase ever!,5,POSITIVE
"Sobrang pangit, hindi maganda.",2,NEGATIVE
"Normal lang, okay na rin.",3,NEUTRAL
"Sobrang ganda, uulitin ko pa.",5,POSITIVE
"Hindi okay, maraming problema.",2,NEGATIVE
"Poor, very disappointing.",1,NEGATIVE
Sakto lang.,3,NEUTRAL
"Hindi ko gusto, pangit.",2,NEGATIVE
"Regular quality, typical for this price range",3,NEUTRAL
i bought it on sale and its a good purchased. the product itself is in good condition and it was well packed. ,5,POSITIVE
Perfect! Fast shipping pa!,4,POSITIVE
Acceptable.,3,NEUTRAL
"Okay, normal quality.",3,NEUTRAL
Pwede na rin.,3,NEUTRAL
"Maganda, very satisfied ako!",5,POSITIVE
Sakto lang.,3,NEUTRAL
"Disappointing purchase, many issues",2,NEGATIVE
"Acceptable, no complaints.",3,NEUTRAL
"Standard, meets expectations.",3,NEUTRAL
Bad quality! Sayang pera!,1,NEGATIVE
"Outstanding, best seller!",4,POSITIVE
"Normal, no issues.",3,NEUTRAL
"Poor, very disappointing.",2,NEGATIVE
"Okay, normal quality.",3,NEUTRAL
"Fair enough, sakto lang.",3,NEUTRAL
Hindi masyadong special.,3,NEUTRAL
Terrible! Pangit talaga!,1,NEGATIVE
Perfect size and quality,5,POSITIVE
"Sobrang pangit, sayang pera.",2,NEGATIVE
"Basura, waste of money.",2,NEGATIVE
"Great value, highly satisfied!",4,POSITIVE
Pangit talaga! Disappointing!,1,NEGATIVE
"So-so quality, acceptable pero walang more",3,NEUTRAL
Hindi masama.,3,NEUTRAL
"Average, acceptable naman.",3,NEUTRAL
Wretched quality item,1,NEGATIVE
Average lang.,3,NEUTRAL
Excellent! Sulit na sulit!,5,POSITIVE
Sakto lang sa presyo.,3,NEUTRAL
"Perfect, fast delivery too!",4,POSITIVE
"Magaling, walang problema.",4,POSITIVE
Sobrang pangit! Not worth it!,2,NEGATIVE
Normal lang.,3,NEUTRAL
"Bad, don't buy this.",2,NEGATIVE
"Poor, very disappointing.",2,NEGATIVE
Moderate quality.,3,NEUTRAL
Wrong color!! Neck-line was a bit close-fitted,3,NEUTRAL
"Wonderful, great quality!",5,POSITIVE
"Great value, highly satisfied!",4,POSITIVE
It's okay.,3,NEUTRAL
"Maganda ang kalidad, highly recommended!",5,POSITIVE
"Sobrang ayos, solid!",4,POSITIVE
"Looks used masks. Hastily repacked. First time I have encountered mask being sold in this condition. All my order, 12 sets, are of the same condition. Waste of time waiting and money. I rarely review very poor because I manage my expectation but this is really unacceptable. The thinnest quality I have ever bought.",1,NEGATIVE
Sobrang ganda! Highly recommended!,4,POSITIVE
"Okay lang, walang problema.",3,NEUTRAL
Hindi worth it! Very bad!,2,NEGATIVE
"Perfect, fast delivery too!",5,POSITIVE
Attractive but quality concerns,3,NEUTRAL
Napakaganda ng quality.,4,POSITIVE
Sobrang bad! Not satisfied!,2,NEGATIVE
"Normal lang, okay na rin.",3,NEUTRAL
Terrible! Pangit talaga!,1,NEGATIVE
"Average lang, but okay na rin.",3,NEUTRAL
"Horrible, very unsatisfied.",2,NEGATIVE
Normal quality.,3,NEUTRAL
Hindi masyadong special.,3,NEUTRAL
"Bad, waste of money.",2,NEGATIVE
"Magaling, walang problema.",5,POSITIVE
Moderate quality.,3,NEUTRAL
Normal quality.,3,NEUTRAL
"Pwede na, average lang.",3,NEUTRAL
"Okay lang, standard quality.",3,NEUTRAL
"Nice item, pero may minor scratches",4,POSITIVE
"Standard, meets expectations.",3,NEUTRAL
"Disappointing, pangit talaga.",1,NEGATIVE
"Sakto lang, decent quality.",3,NEUTRAL
"It's okay, nothing special",3,NEUTRAL
"Perfect, thank you seller!",4,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
"Average lang, but okay na rin.",3,NEUTRAL
Terrible! Not recommended.,2,NEGATIVE
"Fantastic, very happy with it!",4,POSITIVE
sobra pala ang iksi nito..... less than 1 meter .... haiissst.... mura lang kasi.... kung bakit kasi walang nakalagay sa description kung ano ang TOTOONG length nito ,2,NEGATIVE
may order is black,1,NEGATIVE
"Wonderful, great quality!",5,POSITIVE
"Standard, meets expectations.",3,NEUTRAL
"Ang galing, super worth it!",5,POSITIVE
"Superb, exceeded expectations!",5,POSITIVE
Fair enough for the price.,3,NEUTRAL
"Terrible quality, not good.",2,NEGATIVE
"Sobrang pangit, sayang pera.",1,NEGATIVE
Average lang.,3,NEUTRAL
"Common product, typical features",3,NEUTRAL
Good quality at maayos naman ang pagkakabalot. thank you seller.,5,POSITIVE
"Deplorable product, total scam",1,NEGATIVE
It's alright.,3,NEUTRAL
"Okay naman, pwede na for the price.",3,NEUTRAL
"Terrible quality, not good.",1,NEGATIVE
"Awful, poor quality.",1,NEGATIVE
Medjo disappointed kami kasi 2nd time na namin bumili and maganda yung quality na nabili namin nung first time. But now sobrang nipis na. :((((,3,NEUTRAL
"Terrible quality, not good.",1,NEGATIVE
Great appearance pero many defects,1,NEGATIVE
"Magaling, walang problema.",5,POSITIVE
Ang smooth! Works perfectly without issues,5,POSITIVE
Fair enough for the price.,3,NEUTRAL
"Okay naman, walang problema.",3,NEUTRAL
"Napakahusay, salamat seller!",4,POSITIVE
"ang pangit nmn ng packing nio ,bkit ung una qng order sainyo ang ganda may lalagyan bakit ,Kung keln nmn dumami ung order q ska nmn ganito , Plastic nlng ang lalagyan..kaasar nmn",1,NEGATIVE
"Bad, don't buy this.",1,NEGATIVE
It's okay.,3,NEUTRAL
"Okay, nothing extraordinary.",3,NEUTRAL
"Normal lang, okay na rin.",3,NEUTRAL
Acceptable.,3,NEUTRAL
"Sakto lang, decent quality.",3,NEUTRAL
"Perfect, fast delivery too!",5,POSITIVE
"Maganda ang kalidad, highly recommended!",5,POSITIVE
"First time to purchase on this store and I placed my order at 9.9 and I m satisfied  cos they delivered it immediately. Item was well packed - though the box was slightly deformed, it s alright since the item itself is working naman. Thank you!",4,POSITIVE
"Sobrang pangit, hindi maganda.",1,NEGATIVE
Walang kupas! Still looks brand new,5,POSITIVE
"Satisfactory enough, no major positives or negatives",3,NEUTRAL
Amazing! Will order again!,4,POSITIVE
Not worth the money spent,2,NEGATIVE
Ang ayos! Very happy!,4,POSITIVE
"Pwede na rin, fair enough.",3,NEUTRAL
"if you are looking for a mouse with a smooth movement of pointer even if you have no mousepad,this one is highly recommended.. The seller shipped fast my parcel and i received it safely..He/she also responded to my messages.. Thank you seller.. Great buy!.not a waste of money.. Good Job! Godbless po.. ",5,POSITIVE
"Disappointing, not worth it.",2,NEGATIVE
"Perfect, no issues at all.",4,POSITIVE
Terrible quality! Pangit!,1,NEGATIVE
Wonderful experience maganda quality love it,5,POSITIVE
Pangit ng kalidad.,1,NEGATIVE
"Okay naman, pwede na.",3,NEUTRAL
"Maganda, very satisfied ako!",5,POSITIVE
"Okay naman siya. Mabilis ang delivery. Maganda yung color nya. Kaso for me hndi sya fast charging, same lang dun sa old cord ng charger ko. Tsaka nag slow charging yung phone ko nung ginamit ko. Once pa lang naman. di ko lang alam sa mga susunod na gamit ko pa. Anyway, Thank you seller and lazada. ",4,POSITIVE
"Maganda ang kalidad, highly recommended!",4,POSITIVE
"Magaling, walang problema.",5,POSITIVE
"I did not open it yet cause I am still upset. I waited for it to be delivered as it says it s Out for Delivery. Yet, the delivery man just left the parcel in the gate. Doesn t care anymore if it will be received since it was already PAID? What if a passerby got it? The worse, so dishonest to even affix a signature as proof of delivery. Please see photos as proofs.",1,NEGATIVE
Ganda ng quality! Excellent!,4,POSITIVE
Ang galing! Very functional and practical,5,POSITIVE
"Sobrang pangit, sayang pera.",2,NEGATIVE
"Poor quality, disappointed.",1,NEGATIVE
"Maganda talaga, 5 stars!",5,POSITIVE
"Average, acceptable naman.",3,NEUTRAL
Terrible! Pangit talaga!,1,NEGATIVE
It's okay.,3,NEUTRAL
Sobrang ganda! Highly recommended!,4,POSITIVE
been trying to install (following the instructions on manual and from chat) yet still not able to use the device.. tried it on my both lenovo laptop ,2,NEGATIVE
"Ang ganda, worth it talaga!",5,POSITIVE
"Maganda, walang reklamo.",4,POSITIVE
Ang ganda! Exceeded expectations!,5,POSITIVE
"Okay, normal quality.",3,NEUTRAL
Excellent! Sulit na sulit!,4,POSITIVE
"Ang galing, super worth it!",5,POSITIVE
"Superb, exceeded expectations!",4,POSITIVE
Maganda tingnan pero maraming sira inside,2,NEGATIVE
Sobrang disappointed.,1,NEGATIVE
"ok naman sya for the price.. kaya lang super dali mag smudge. also, yung both ends (spoolie and the liner) magkaiba ng size ng takip in terms of length. if youre not careful enough like me, you'll end up putting the cap for the spoolie dun sa side ng liner which will cause the product to be smushed. sadtttt",4,POSITIVE
Not good in quality. waste of money..,1,NEGATIVE
Fair enough for the price.,3,NEUTRAL
Pangit ng kalidad.,1,NEGATIVE
Beautiful pero may several problems,1,NEGATIVE
Fair enough for the price.,3,NEUTRAL
Excellent! Sulit na sulit!,5,POSITIVE
"Hindi okay, maraming problema.",2,NEGATIVE
"Todo na ang saya with the NEW SURFSAYA with more apps, more data and unli tawagan at texts sa LAHAT! haha liit",4,POSITIVE
"Disappointing, low quality.",1,NEGATIVE
"Maganda ang kalidad, highly recommended!",4,POSITIVE
Acceptable.,3,NEUTRAL
Excellent! Very satisfied.,5,POSITIVE
"Ang ganda, worth it talaga!",4,POSITIVE
"It's okay, works fine.",3,NEUTRAL
Beautiful pero several issues na kailangan ayusin,1,NEGATIVE
"Sobrang pangit, sayang pera.",1,NEGATIVE
"Pangit ang quality, bad purchase.",2,NEGATIVE
Terrible! Requesting refund immediately,1,NEGATIVE
"Napakaganda, satisfied ako.",5,POSITIVE
It's alright.,3,NEUTRAL
"Perfect, fast delivery too!",5,POSITIVE
"Normal lang, okay na rin.",3,NEUTRAL
"Pwede na, average lang.",3,NEUTRAL
"Ganun lang, walang wow factor",3,NEUTRAL
"Disappointing, pangit talaga.",1,NEGATIVE
