Review Text,Rating,Sentiment
"Tested charging. But the item is not legit from thier discription. NOT LEGIT, NOT LEGIT, so disappointed",1,NEGATIVE
"Di gumagana yung isa cord hays... tapos isasauli pa yung isa piraso pipila ka ng pagkahabahaba para lang sa ganyan ang pangit ng service sana chinecheck muna kung nagaya yung item, yung isa ok naman nagana",1,NEGATIVE
"Antagal po dumating ng parcel ko, lumagpas pa sa estimated date ng delivery.",1,NEGATIVE
ok naman cxa sana tumalagal,1,NEGATIVE
Worth the price esp for those laptops that only have 2.0 and up USB ports. Fast delivery...,5,POSITIVE
"very goods ang item no problem , mabilis dumating, salamat seller!",5,POSITIVE
Item delivered on time and good condition. Good job Ervin Pabillare for safely handling and delivery of item.,5,POSITIVE
I just installed the right driver from their website and boom it works! my pc is running on windows10 and now I can use a 3rd screen monitor for our church.. thanks seller and Lazada.. great item..,5,POSITIVE
"Plug&play, just wait more or less 1 minute and will automatically give you the output..",5,POSITIVE
"I already used poco f1 from my friend and oppo a5 2020 mine and still both devices won't detect from the adapter but kudos to the seller for the service that I got my refund and thank you so much, I will wait for the stocks to be available I hope I get a working one.",4,POSITIVE
differnt item was delivered. but i think the supplier give a extension or hdmi adapter,4,POSITIVE
It s working ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â» ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â»,4,POSITIVE
hindi kopa po nagagamit aantayin kopa yung usb dangle na type c sana hindi sira 30 days refund namanbilis ng deliver 2 days lang,4,POSITIVE
"Used at May 13, 2021. Not functioning now June 12, 2021. but is good for additional monitor",4,POSITIVE
"its nice, naresolve nya yung issue ka isa kong adaptor na mas mababa ang nabibigay nanresolution sa 2md monitor ko. now parehas na sila ng resolution. only problem, pag tumagal, nagfliflicker na ng husto at namamatay ang 2nd monitor na nakakabit ang adaptor. kailangan tanggalin sa usb port at pagpahingahin",4,POSITIVE
"For a USB connection, it delivers quite okay. Good for music/video playback and text reference. But not really recommended for editing or for time sensitive references like music and video editing.Edited: This unit DOESN'T support display rotation on macOS Catalina.",4,POSITIVE
it's usable but I can't find where or what android comaptibility,4,POSITIVE
I think meron nga etong displaylink na chipset. Sinubukan kong i-extend yung display ng samsung tablet ko sa external monitor at gumana nga siya. download lang kayong app na displaylink presenter sa playstore at make sure na may otg support yung tablet now. Dapat din i-make sure na yung android device niyo mismo ang magsisilbing usb host at hindi yung external display. Ang problema lang may times na hindi siya nagwowork kaagad at di ko madetermine kung ano yung problem. hindi rin siya gumana sa nokia 5 na phone ko. Maganda yung tech na to lalo na sa mga device na walang mhl na feature,4,POSITIVE
been trying to install (following the instructions on manual and from chat) yet still not able to use the device.. tried it on my both lenovo laptop,2,NEGATIVE
been trying to install and still not able to use the device.. tried it on my both lenovo laptop,2,NEGATIVE
items not working,1,NEGATIVE
,1,NEGATIVE
"ayaw gumana, tapos pg dating nka bukas na",1,NEGATIVE
hindi namn gumagana sa hdmi,1,NEGATIVE
hindi gumagana,1,NEGATIVE
Okay ang packaging ng item and naka bubble wrap din po. Seller was also accomodating sa tanong. Yung speed regulator nya iikutin clockwise para bumilis sya. much better than my previous cooling pad.Thank you seller.,5,POSITIVE
It was well-packed. In good box and good bubble wrap. The 2 items are working fine. I hope it will last. Thank you seller for the good product. Till next time.,5,POSITIVE
"Very fast shipping and delivery. Securedly packed, no damage. Fully functional, mo issues whatsoever. Bought it for my son's laptop-he uses it for online class, and of course, long hours gaming. So far, its working well and my kid loves the way it cools his laptop. thanks seller and courier.",5,POSITIVE
"I got the item in good condition as it was package well. Walang sira or dent yun box. the item is working as is, puwede mo iadjust yun speed ng fan at in the max, malakas sya. Thank you seller",5,POSITIVE
It's excellent hopefully magtagal sya.. super recommended sya sa mga laptop users na katulad ko na matagal na ginagamit,5,POSITIVE
"it was well packed and arrived earlier than expected however, I am not quite satisfied with the cooling system.. I don't think it works well for my Huawei d-14",4,POSITIVE
Super bilis ng delivery samin. I love it then super light nya lang dalhin.,4,POSITIVE
"The stand itself is made of a pretty cheap feeling plastic but its fully functional. The fans feel weak but having 6 fans is actually quite potent. The stand only has 3 height options by the way. Overall, fully functional, and worth it.",4,POSITIVE
The product is amazing and functional and also the packaging was good and have fragile warning. But there's a little bit delay.,4,POSITIVE
di ganun kalakas fan pero ok nadin for it's price magagamit ko din naman na stand para sa laptop ko,4,POSITIVE
ok namn 6fan na sya pero not enough ung hangin nya malakas p ung fan nang laptop ko promise....,2,NEGATIVE
Sobrang hina ng fans. Walang ambag sa heat dissipation. Di man lang ma elevate yung tissue. Pls don't take it against the seller. This review is for the product alone.,1,NEGATIVE
sobrang hina. do not buy. sobrang hina. do not buy. sobrang hina. do not buy. sobrang hina. do not buy.,1,NEGATIVE
not working kahit direct power at di sa laptop isaksak,1,NEGATIVE
may laptop didnt even coolong jsjsudufudhfuufifieieisisiduduwuwuusufudusudududududu,2,NEGATIVE
"I have this agreement with the seller that she did not do. We agreed that she will ship with this product a replacement for the part i previously ordered. I think she tricked me of buying another product so she may ship it with this product i ordered, but turns out she did not do it.",1,NEGATIVE
working pero sobrang hina ng fan. as in mahina.,1,NEGATIVE
delivered in 2 days. pad works well and has bright light. great deal :),5,POSITIVE
"5 star for a very fast delivery, it just took a day to deliver my order. Ayus din yung lights, maraming siyang mode which makes it awesome but unfortunately hindi malakas yung kapit ng pandikit niya kaya I have to improvise using double sided tape but overall 5 star for the item with regards sa quality and price.",5,POSITIVE
maayos ang packaging ni seller good buy ng mouse pad with rgb ndi q pa lang napapailaw kasi ndi pa nka set up laptop..Thank you seller,5,POSITIVE
"sobrang Ganda, pwede ibat ibang kulay, kayo na Bahala, quality maraming pag pipilian, pwede din iroll",5,POSITIVE
very nice leds and lighting modes,5,POSITIVE
"may punit po yung pad cguro during handling ng courier. Natusok cguro kasi punit yung plastic at tagos sa box. Courier should handle the package well, yupi yupi kasi yung box.",4,POSITIVE
Napaka ayus naman ng patungan na ito at sobra ayus ang pag kakagawa nya at maganda ang ilaw nya madami at sakto sa lamesa ko,4,POSITIVE
The lights are bright but there are some sections of rgb strip that light is dimmer but the price is worth it,4,POSITIVE
"very nice, only issue is, if plugged in Laptop, the light does not automatically close when you shut down the laptop. you have to manually close it. aside from that. very good purchase.",4,POSITIVE
"i wish it had a breathing pattern , making the color change more gradual and slower. Right now its pattern is too fast and too stiff, reminds me of xmas lights. That aside, the pad itself is thick and feels premium.",4,POSITIVE
1/2 units are working. rgb lights are not working as intended. will update to 5 stars if a replacement or refund is issued,2,NEGATIVE
"Please help to replace the product. 3 time ko na purchase, pero this time 1. Light sequence is not good. Mabagal, compared dun sa 1st two na nabili ko. 2. Ang hina ng bright light ng leds",2,NEGATIVE
"the texture is good but the light is not working, when i plug it in, it takes secs and then off",2,NEGATIVE
"It won't change any color or even turn off when I tap the button or hold.It only stays on green, one color to be precise(not rgb).",1,NEGATIVE
...,2,NEGATIVE
One color lang yung nag a-appear :( I thought multi-color sya :( A bit disappointed kase hnd sya nagblend sa keyboard na binili ko :( Hnd nagfufunction ung button para mag-iba ung kulay! Very sad!,1,NEGATIVE
rgb lights is not working.,1,NEGATIVE
ok na sana makapal kaso di mn lng na check before edeliver . so 1star nlng to .,1,NEGATIVE
kala ko kahit di naka saksak iilaw siya yun pala need naka saksak para umilaw :(,1,NEGATIVE
Nice product Fast transport Fast shipping Fast delivery Nice rider Thanks to seller Thanks to rider THUMBS UP Rating 5 star standards OooooooOkkkkkkkkkkkk OooooooOkkkkkkkkkkkk OooooooOkkkkkkkkkkkk OooooooOkkkkkkkkkkkk OooooooOkkkkkkkkkkkk OooooooOkkkkkkkkkkkk OooooooOkkkkkkkkkkkk OooooooOkkkkkkkkkkk,5,POSITIVE
ok naman lahat kaya lang puro pink naman dineliver akala ko asaorted color...binenta ko na lang sa mga kasamahan ko. thank you seller and lazada.,5,POSITIVE
"items are all good, complete and working. powerbank arrived 65% pero nung chinarge namin yung co ni kuya ng mafull 32% nlang. will update my review after we drained and charged it 3x full. still rate it 5stars for the quick shipment and delivery considering na andito kmi sa province. thanks",5,POSITIVE
53% when i rcvd the item 1 oppo fully charged 2 iphone x fully charged It is still 18% Not yet charged since it arrived plus super heavy Sana magtagal talaga ang item.,5,POSITIVE
yuwn. sulit,5,POSITIVE
"items arrived complete and all working as tested, fingers crossed these will last one star less for not being able - in a simple and obvious way - to choose preferred colors. (refer to the pic) i hoped the seller would have at least mixed the colors PS: para kay madam ba ito?",4,POSITIVE
Gumagana lahat. Maganda siya kaso kala ko random yung colors. Puro pink binigay na Fan... Lalake pa nmn aq... Pero tnx,4,POSITIVE
maganda.jsjsjsjsjsjsnsbbsbsbsbsbsnjshshshdhdhdhdjdjdjdjdjdjjdjdjdjdjdjdndnndndndndndndndndnndndndndn,4,POSITIVE
"received the items naka bubble wrap,nkaka disaapoint lang kasi i ordered 3 pcs.in random color sabi nyo pero 3 pink ang pinadla nyo sana man lang nag assorted kayo..ibibigay ko pa namn sa anak ko ng boy yung isa.",4,POSITIVE
Fast delivery. Nice product.,4,POSITIVE
"This product is worst product ever. If a customer purchased a cheap product, that doesn't mean you'll send them a defective product. The product I got is not working and I have to fix it on my own.",1,NEGATIVE
mahina lang pla wala masyado hangin mas mahagin pa yun kapitbhay nmin,2,NEGATIVE
gumagana sya sulit sya for the price. super vilis pa na deliver. will order again. legit yung product.,5,POSITIVE
gdfffffgsusksjskkskskskjsjsjsjsjsjsjdjdjakskkskskskksksjdnsnsnskkskskdkkskdkskdkkdkdkdkfnskskkdkskkskskdkd,5,POSITIVE
complete package and super sealed Yung item.at dumating Yung item ng maayos at maaga.salamat,5,POSITIVE
all goods gUmagana dapaT lnG nahabaaN ko para sakto sa tv namin .by the way thankyou so much,5,POSITIVE
i am happy qnd satisfied with the vga cable that i purchased. well packaged and it is totally working!,5,POSITIVE
Nothing special. Just need a vga cable for my cctv system and the monitor. They seem well made though.,4,POSITIVE
Just what I need. Two thumbs UP,4,POSITIVE
"package received today. natagalan na nga sa delivery hindi pa chineck ng husto ni seller ng husto yung item na pinadala nya. seller kulang ng isang sturnilio. hindi ko na na picturan kase ginamit na. sana naman i-check nyo yung item/s bago nyo i-release. anyway salamat seller, courier and Lazada.",4,POSITIVE
"VGA cable is working well. They also shipped the correct size that I ordered. UPDATE: after using the VGA cable, I noticed there was a shadow effect on my screen. The VGA cable they sent is broken.",2,NEGATIVE
Quality is as cheap as the price. It makes the screen blurry.,2,NEGATIVE
tae na bulok sayang pera,1,NEGATIVE
"For some reasons, both vga cables are not connecting properly to a TV unlike other trusted brands.. the output is too blurry.",1,NEGATIVE
Not good in quality. waste of money..,1,NEGATIVE
Bad video quality produced by the cable. very disappointing,1,NEGATIVE
"I love it omg! sobrang smooth niya. so far, pangatlong bili ko na  tong mouse sa online and i'm so happy na hindi ako nadisappoint dito puro kase budol nabili ko last time. i ll definitely buy again and i ll recomment it to my friends!",5,POSITIVE
nice nice nice good and affordable price legit sya,5,POSITIVE
maganda siya and affordable at the same time,5,POSITIVE
Hahahahabdbxjendkcnrnskksnrksubrkwoinfhwoalamwrbfidubeusuhbebuudbwhifhebduxinsbs,5,POSITIVE
"product is 100% legit. it works well even without a mouse pad, as advertised. will order again",5,POSITIVE
hi selller pwede pala yun magclose yung trabsaction kahit hindi magconfirm....sabi kasi free shipping pero wala pa akong makuhang free shipping kay Lazada as in ...ang bilis madwliver nitong mouae...magalaw lang masyado...tyagain na lang kasi eto na andito...anyways salamat seller...,5,POSITIVE
bilis dumating naka-box at mukhang matibay!!!!!ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¾ ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¾ ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¾ ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¾ ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¾ ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¾,5,POSITIVE
"if you are looking for a mouse with a smooth movement of pointer even if you have no mousepad,this one is highly recommended.. The seller shipped fast my parcel and i received it safely..He/she also responded to my messages.. Thank you seller.. Great buy!.not a waste of money.. Good Job! Godbless po..",5,POSITIVE
SIRA NA AGAD 1 WEEK PALANG GANDA SANA EH KASO BIGLA NALANG NAGMALFUNCTION DINA MAGAMIT DI GUMAGANA SENSOR NOT RECOMMEND ED,1,NEGATIVE
walang kwenta ang hina di gumagana nang maayus sinira ko na low qaulity pweeee,1,NEGATIVE
It's not working anymore. After ilang days lang.,1,NEGATIVE
maganda naman sya pero bigla nalang di gumana,1,NEGATIVE
mahirap igalaw yung mouse i mean smooth sya kaso kung saan saan pumupunta yu cursor,1,NEGATIVE
product is not really good quality,2,NEGATIVE
problem with mouse sensitivity and scroll wheel,2,NEGATIVE
"thank you, for it's okay good working with mouse nice",3,NEUTRAL
light weight. not for gaming. normal use ok.,3,NEUTRAL
